date,eventName,sessionSourceMedium,sessionDefaultChannelGrouping,eventCount,purchaseRevenue,totalRevenue,transactions,ecommercePurchases,sessions,totalUsers,conversions
2023-09-24,meet_dr__jacob,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-09-24,page_view,(direct) / (none),Direct,3,0,0,0,,1,1,0
2023-09-24,page_view,google / organic,Organic Search,9,0,0,0,,3,3,0
2023-09-24,schedule_appointment,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-09-24,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-09-24,session_start,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-09-24,session_start,google / organic,Organic Search,3,0,0,0,,3,3,0
2023-09-24,user_engagement,(direct) / (none),Direct,2,0,0,0,,1,1,0
2023-09-24,user_engagement,google / organic,Organic Search,10,0,0,0,,3,3,0
2023-09-25,click,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-09-25,click,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-09-25,first_visit,(direct) / (none),Direct,3,0,0,0,,3,3,0
2023-09-25,first_visit,google / organic,Organic Search,4,0,0,0,,4,4,0
2023-09-25,first_visit,l.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-25,page_view,(direct) / (none),Direct,15,0,0,0,,6,5,0
2023-09-25,page_view,google / organic,Organic Search,8,0,0,0,,5,5,0
2023-09-25,page_view,l.facebook.com / referral,Organic Social,4,0,0,0,,1,1,0
2023-09-25,page_view,us19.admin.mailchimp.com / referral,Referral,7,0,0,0,,2,1,0
2023-09-25,schedule_appointment,(direct) / (none),Direct,2,0,0,0,,1,1,0
2023-09-25,schedule_appointment,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-09-25,schedule_appointment,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2023-09-25,scroll,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-09-25,scroll,l.facebook.com / referral,Organic Social,2,0,0,0,,1,1,0
2023-09-25,session_start,(direct) / (none),Direct,6,0,0,0,,6,5,0
2023-09-25,session_start,google / organic,Organic Search,5,0,0,0,,5,5,0
2023-09-25,session_start,l.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-25,session_start,us19.admin.mailchimp.com / referral,Referral,2,0,0,0,,2,1,0
2023-09-25,user_engagement,(direct) / (none),Direct,9,0,0,0,,2,2,0
2023-09-25,user_engagement,google / organic,Organic Search,6,0,0,0,,4,4,0
2023-09-25,user_engagement,l.facebook.com / referral,Organic Social,3,0,0,0,,1,1,0
2023-09-25,user_engagement,us19.admin.mailchimp.com / referral,Referral,7,0,0,0,,2,1,0
2023-09-26,click,minnesotaintegrative.com / referral,Referral,1,0,0,0,,1,1,0
2023-09-26,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-09-26,first_visit,minnesotaintegrative.com / referral,Referral,1,0,0,0,,1,1,0
2023-09-26,meet_dr__haley,google / organic,Organic Search,2,0,0,0,,1,1,0
2023-09-26,page_view,(direct) / (none),Direct,3,0,0,0,,1,1,0
2023-09-26,page_view,google / organic,Organic Search,6,0,0,0,,4,3,0
2023-09-26,page_view,l.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-26,page_view,minnesotaintegrative.com / referral,Referral,5,0,0,0,,2,1,0
2023-09-26,page_view,us19.admin.mailchimp.com / referral,Referral,4,0,0,0,,1,1,0
2023-09-26,schedule_appointment,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-09-26,scroll,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2023-09-26,session_start,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-09-26,session_start,google / organic,Organic Search,4,0,0,0,,4,3,0
2023-09-26,session_start,l.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-26,session_start,minnesotaintegrative.com / referral,Referral,2,0,0,0,,2,1,0
2023-09-26,session_start,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2023-09-26,user_engagement,google / organic,Organic Search,4,0,0,0,,2,2,0
2023-09-26,user_engagement,minnesotaintegrative.com / referral,Referral,1,0,0,0,,1,1,0
2023-09-26,user_engagement,us19.admin.mailchimp.com / referral,Referral,4,0,0,0,,1,1,0
2023-09-27,click,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-09-27,first_visit,(direct) / (none),Direct,3,0,0,0,,3,3,0
2023-09-27,first_visit,google / organic,Organic Search,3,0,0,0,,3,3,0
2023-09-27,first_visit,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-09-27,first_visit,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-27,form_start,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-09-27,meet_dr__haley,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-09-27,meet_dr__jacob,google / organic,Organic Search,2,0,0,0,,1,1,0
2023-09-27,page_view,(direct) / (none),Direct,31,0,0,0,,9,5,0
2023-09-27,page_view,google / organic,Organic Search,9,0,0,0,,3,3,0
2023-09-27,page_view,linktr.ee / referral,Referral,6,0,0,0,,1,1,0
2023-09-27,page_view,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-27,page_view,us19.admin.mailchimp.com / referral,Referral,2,0,0,0,,1,1,0
2023-09-27,scroll,(direct) / (none),Direct,5,0,0,0,,4,3,0
2023-09-27,scroll,google / organic,Organic Search,3,0,0,0,,2,2,0
2023-09-27,scroll,linktr.ee / referral,Referral,2,0,0,0,,1,1,0
2023-09-27,scroll,us19.admin.mailchimp.com / referral,Referral,2,0,0,0,,1,1,0
2023-09-27,session_start,(direct) / (none),Direct,10,0,0,0,,10,5,0
2023-09-27,session_start,google / organic,Organic Search,3,0,0,0,,3,3,0
2023-09-27,session_start,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-09-27,session_start,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-27,session_start,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2023-09-27,user_engagement,(direct) / (none),Direct,8,0,0,0,,4,4,0
2023-09-27,user_engagement,google / organic,Organic Search,7,0,0,0,,3,3,0
2023-09-27,user_engagement,linktr.ee / referral,Referral,5,0,0,0,,1,1,0
2023-09-27,user_engagement,us19.admin.mailchimp.com / referral,Referral,2,0,0,0,,1,1,0
2023-09-28,first_visit,(direct) / (none),Direct,10,0,0,0,,10,10,0
2023-09-28,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-09-28,first_visit,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-09-28,first_visit,lm.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-28,first_visit,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-28,first_visit,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-09-28,form_start,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-09-28,meet_dr__haley,(direct) / (none),Direct,3,0,0,0,,2,2,0
2023-09-28,meet_dr__jacob,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-09-28,page_view,(direct) / (none),Direct,26,0,0,0,,14,11,0
2023-09-28,page_view,google / organic,Organic Search,8,0,0,0,,3,3,0
2023-09-28,page_view,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-09-28,page_view,lm.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-28,page_view,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-28,page_view,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-09-28,page_view,us19.admin.mailchimp.com / referral,Referral,11,0,0,0,,2,1,0
2023-09-28,schedule_appointment,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-09-28,schedule_appointment,us19.admin.mailchimp.com / referral,Referral,3,0,0,0,,1,1,0
2023-09-28,scroll,(direct) / (none),Direct,3,0,0,0,,3,3,0
2023-09-28,scroll,google / organic,Organic Search,6,0,0,0,,3,3,0
2023-09-28,scroll,lm.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-28,scroll,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-09-28,session_start,(direct) / (none),Direct,14,0,0,0,,14,11,0
2023-09-28,session_start,google / organic,Organic Search,4,0,0,0,,4,3,0
2023-09-28,session_start,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-09-28,session_start,lm.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-28,session_start,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-28,session_start,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-09-28,session_start,us19.admin.mailchimp.com / referral,Referral,2,0,0,0,,2,1,0
2023-09-28,user_engagement,(direct) / (none),Direct,11,0,0,0,,5,4,0
2023-09-28,user_engagement,google / organic,Organic Search,7,0,0,0,,3,2,0
2023-09-28,user_engagement,lm.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-28,user_engagement,us19.admin.mailchimp.com / referral,Referral,10,0,0,0,,2,1,0
2023-09-28,why_pnh,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-09-29,first_visit,(direct) / (none),Direct,7,0,0,0,,7,7,0
2023-09-29,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-09-29,first_visit,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-09-29,meet_dr__haley,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-09-29,meet_dr__haley,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-09-29,page_view,(direct) / (none),Direct,35,0,0,0,,11,10,0
2023-09-29,page_view,google / organic,Organic Search,3,0,0,0,,2,2,0
2023-09-29,page_view,linktr.ee / referral,Referral,8,0,0,0,,2,2,0
2023-09-29,page_view,us19.admin.mailchimp.com / referral,Referral,11,0,0,0,,1,1,0
2023-09-29,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-09-29,scroll,(direct) / (none),Direct,3,0,0,0,,3,3,0
2023-09-29,scroll,linktr.ee / referral,Referral,5,0,0,0,,2,2,0
2023-09-29,scroll,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2023-09-29,session_start,(direct) / (none),Direct,11,0,0,0,,11,10,0
2023-09-29,session_start,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-09-29,session_start,linktr.ee / referral,Referral,2,0,0,0,,2,2,0
2023-09-29,session_start,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2023-09-29,user_engagement,(direct) / (none),Direct,15,0,0,0,,7,6,0
2023-09-29,user_engagement,google / organic,Organic Search,3,0,0,0,,2,2,0
2023-09-29,user_engagement,linktr.ee / referral,Referral,6,0,0,0,,1,1,0
2023-09-29,user_engagement,us19.admin.mailchimp.com / referral,Referral,9,0,0,0,,1,1,0
2023-09-30,click,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-09-30,first_visit,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-09-30,first_visit,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-30,page_view,(direct) / (none),Direct,21,0,0,0,,4,3,0
2023-09-30,page_view,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-30,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-09-30,scroll,(direct) / (none),Direct,5,0,0,0,,3,2,0
2023-09-30,session_start,(direct) / (none),Direct,5,0,0,0,,5,3,0
2023-09-30,session_start,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-09-30,user_engagement,(direct) / (none),Direct,19,0,0,0,,4,3,0
2023-10-01,first_visit,duckduckgo / organic,Organic Search,2,0,0,0,,2,2,0
2023-10-01,first_visit,google / organic,Organic Search,4,0,0,0,,4,4,0
2023-10-01,meet_dr__haley,google / organic,Organic Search,4,0,0,0,,3,3,0
2023-10-01,meet_dr__jacob,google / organic,Organic Search,5,0,0,0,,4,3,0
2023-10-01,page_view,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-10-01,page_view,duckduckgo / organic,Organic Search,6,0,0,0,,4,2,0
2023-10-01,page_view,google / organic,Organic Search,29,0,0,0,,5,4,0
2023-10-01,schedule_appointment,google / organic,Organic Search,3,0,0,0,,3,3,0
2023-10-01,scroll,duckduckgo / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-01,scroll,google / organic,Organic Search,3,0,0,0,,3,3,0
2023-10-01,session_start,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-10-01,session_start,duckduckgo / organic,Organic Search,4,0,0,0,,4,2,0
2023-10-01,session_start,google / organic,Organic Search,5,0,0,0,,5,4,0
2023-10-01,user_engagement,duckduckgo / organic,Organic Search,2,0,0,0,,1,1,0
2023-10-01,user_engagement,google / organic,Organic Search,34,0,0,0,,5,4,0
2023-10-02,first_visit,(direct) / (none),Direct,5,0,0,0,,5,5,0
2023-10-02,first_visit,google / organic,Organic Search,4,0,0,0,,4,4,0
2023-10-02,meet_dr__haley,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-10-02,meet_dr__jacob,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-02,page_view,(direct) / (none),Direct,7,0,0,0,,7,7,0
2023-10-02,page_view,google / organic,Organic Search,8,0,0,0,,4,4,0
2023-10-02,schedule_appointment,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-02,scroll,google / organic,Organic Search,3,0,0,0,,3,3,0
2023-10-02,session_start,(direct) / (none),Direct,7,0,0,0,,7,7,0
2023-10-02,session_start,google / organic,Organic Search,4,0,0,0,,4,4,0
2023-10-02,user_engagement,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-10-02,user_engagement,google / organic,Organic Search,8,0,0,0,,4,4,0
2023-10-03,first_visit,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-10-03,first_visit,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-03,meet_dr__haley,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-03,page_view,(direct) / (none),Direct,5,0,0,0,,2,2,0
2023-10-03,page_view,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-03,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-10-03,scroll,(direct) / (none),Direct,3,0,0,0,,1,1,0
2023-10-03,session_start,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-10-03,session_start,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-03,user_engagement,(direct) / (none),Direct,4,0,0,0,,1,1,0
2023-10-03,user_engagement,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-04,first_visit,(direct) / (none),Direct,4,0,0,0,,4,4,0
2023-10-04,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-10-04,first_visit,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-10-04,page_view,(direct) / (none),Direct,4,0,0,0,,4,4,0
2023-10-04,page_view,google / organic,Organic Search,6,0,0,0,,2,2,0
2023-10-04,page_view,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-10-04,page_view,us19.admin.mailchimp.com / referral,Referral,2,0,0,0,,1,1,0
2023-10-04,schedule_appointment,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2023-10-04,scroll,google / organic,Organic Search,2,0,0,0,,1,1,0
2023-10-04,session_start,(direct) / (none),Direct,4,0,0,0,,4,4,0
2023-10-04,session_start,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-10-04,session_start,mnanp.org / referral,Referral,2,0,0,0,,2,1,0
2023-10-04,session_start,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2023-10-04,user_engagement,google / organic,Organic Search,7,0,0,0,,2,2,0
2023-10-04,user_engagement,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-10-04,user_engagement,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2023-10-05,click,(direct) / (none),Direct,2,0,0,0,,1,1,0
2023-10-05,first_visit,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-10-05,first_visit,google / organic,Organic Search,3,0,0,0,,3,3,0
2023-10-05,meet_dr__haley,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-10-05,meet_dr__jacob,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-10-05,page_view,(direct) / (none),Direct,6,0,0,0,,3,2,0
2023-10-05,page_view,google / organic,Organic Search,12,0,0,0,,3,3,0
2023-10-05,page_view,us19.admin.mailchimp.com / referral,Referral,3,0,0,0,,2,1,0
2023-10-05,schedule_appointment,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-05,scroll,(direct) / (none),Direct,2,0,0,0,,1,1,0
2023-10-05,scroll,google / organic,Organic Search,3,0,0,0,,2,2,0
2023-10-05,session_start,(direct) / (none),Direct,3,0,0,0,,3,2,0
2023-10-05,session_start,google / organic,Organic Search,3,0,0,0,,3,3,0
2023-10-05,session_start,us19.admin.mailchimp.com / referral,Referral,2,0,0,0,,2,1,0
2023-10-05,user_engagement,(direct) / (none),Direct,3,0,0,0,,1,1,0
2023-10-05,user_engagement,google / organic,Organic Search,14,0,0,0,,3,3,0
2023-10-05,user_engagement,us19.admin.mailchimp.com / referral,Referral,3,0,0,0,,2,1,0
2023-10-06,first_visit,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-10-06,page_view,(direct) / (none),Direct,7,0,0,0,,4,3,0
2023-10-06,page_view,us19.admin.mailchimp.com / referral,Referral,3,0,0,0,,1,1,0
2023-10-06,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-10-06,scroll,(direct) / (none),Direct,3,0,0,0,,2,1,0
2023-10-06,session_start,(direct) / (none),Direct,4,0,0,0,,4,3,0
2023-10-06,session_start,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2023-10-06,user_engagement,(direct) / (none),Direct,6,0,0,0,,3,2,0
2023-10-06,user_engagement,us19.admin.mailchimp.com / referral,Referral,2,0,0,0,,1,1,0
2023-10-06,why_pnh,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-10-07,first_visit,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-07,page_view,google / organic,Organic Search,2,0,0,0,,1,1,0
2023-10-07,session_start,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-07,user_engagement,google / organic,Organic Search,3,0,0,0,,1,1,0
2023-10-08,first_visit,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-10-08,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-10-08,meet_dr__haley,google / organic,Organic Search,4,0,0,0,,4,3,0
2023-10-08,meet_dr__jacob,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-08,page_view,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-10-08,page_view,google / organic,Organic Search,19,0,0,0,,5,3,0
2023-10-08,schedule_appointment,google / organic,Organic Search,4,0,0,0,,2,1,0
2023-10-08,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-08,session_start,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-10-08,session_start,google / organic,Organic Search,5,0,0,0,,5,3,0
2023-10-08,user_engagement,google / organic,Organic Search,22,0,0,0,,5,3,0
2023-10-09,click,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-10-09,click,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-10-09,first_visit,(direct) / (none),Direct,19,0,0,0,,19,19,0
2023-10-09,first_visit,bing / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-09,first_visit,google / organic,Organic Search,5,0,0,0,,5,5,0
2023-10-09,first_visit,minnesotaintegrative.com / referral,Referral,1,0,0,0,,1,1,0
2023-10-09,meet_dr__haley,bing / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-09,meet_dr__haley,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-09,meet_dr__jacob,bing / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-09,page_view,(direct) / (none),Direct,28,0,0,0,,19,19,0
2023-10-09,page_view,bing / organic,Organic Search,2,0,0,0,,1,1,0
2023-10-09,page_view,google / organic,Organic Search,19,0,0,0,,8,6,0
2023-10-09,page_view,minnesotaintegrative.com / referral,Referral,2,0,0,0,,1,1,0
2023-10-09,schedule_appointment,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-10-09,scroll,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-10-09,scroll,bing / organic,Organic Search,2,0,0,0,,1,1,0
2023-10-09,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-09,scroll,minnesotaintegrative.com / referral,Referral,1,0,0,0,,1,1,0
2023-10-09,session_start,(direct) / (none),Direct,19,0,0,0,,19,19,0
2023-10-09,session_start,bing / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-09,session_start,google / organic,Organic Search,9,0,0,0,,9,6,0
2023-10-09,session_start,minnesotaintegrative.com / referral,Referral,1,0,0,0,,1,1,0
2023-10-09,session_start,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2023-10-09,user_engagement,(direct) / (none),Direct,15,0,0,0,,10,10,0
2023-10-09,user_engagement,bing / organic,Organic Search,2,0,0,0,,1,1,0
2023-10-09,user_engagement,google / organic,Organic Search,18,0,0,0,,7,5,0
2023-10-09,user_engagement,minnesotaintegrative.com / referral,Referral,3,0,0,0,,1,1,0
2023-10-09,user_engagement,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2023-10-09,why_pnh,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-10,first_visit,(direct) / (none),Direct,3,0,0,0,,3,3,0
2023-10-10,first_visit,google / organic,Organic Search,3,0,0,0,,3,3,0
2023-10-10,first_visit,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-10-10,meet_dr__jacob,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-10-10,page_view,(direct) / (none),Direct,9,0,0,0,,4,3,0
2023-10-10,page_view,google / organic,Organic Search,12,0,0,0,,4,4,0
2023-10-10,page_view,linktr.ee / referral,Referral,2,0,0,0,,1,1,0
2023-10-10,schedule_appointment,google / organic,Organic Search,4,0,0,0,,2,2,0
2023-10-10,scroll,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-10-10,session_start,(direct) / (none),Direct,4,0,0,0,,4,3,0
2023-10-10,session_start,google / organic,Organic Search,5,0,0,0,,5,4,0
2023-10-10,session_start,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-10-10,user_engagement,(direct) / (none),Direct,5,0,0,0,,1,1,0
2023-10-10,user_engagement,google / organic,Organic Search,12,0,0,0,,5,4,0
2023-10-10,user_engagement,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-10-11,click,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-10-11,click,bing / organic,Organic Search,1,0,0,0,,1,1,0
